employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score
33151,Procurement,region_13,Bachelor's,m,sourcing,1,27,4.0,3,0,71
8911,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,5.0,18,0,46
18745,Procurement,region_26,Bachelor's,f,other,1,33,4.0,4,0,82
34531,Technology,region_22,Bachelor's,m,other,3,27,3.0,3,1,72
4234,Sales & Marketing,region_10,Master's & above,m,other,1,37,5.0,10,0,43
74311,Sales & Marketing,region_28,Bachelor's,f,other,1,34,5.0,4,0,53
797,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,30,1.0,6,0,51
55331,Analytics,region_22,,m,other,1,28,2.0,2,0,85
8077,Finance,region_31,Bachelor's,f,other,1,30,3.0,5,0,60
46113,Procurement,region_2,Bachelor's,f,other,1,53,3.0,14,0,71
73968,Analytics,region_2,Master's & above,f,sourcing,1,33,4.0,9,0,86
42412,Procurement,region_7,Master's & above,m,other,1,44,3.0,13,0,70
68883,Technology,region_16,Bachelor's,m,other,1,32,5.0,2,0,79
28654,Technology,region_26,Bachelor's,f,sourcing,1,42,4.0,13,0,80
18202,Finance,region_8,Bachelor's,m,sourcing,2,27,4.0,2,0,53
40901,Operations,region_7,Master's & above,f,other,1,50,4.0,3,0,62
233,Operations,region_22,Bachelor's,m,other,1,33,5.0,5,0,62
32127,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,5.0,5,0,93
13151,Operations,region_8,Bachelor's,f,sourcing,1,26,3.0,4,1,55
20082,Technology,region_17,Bachelor's,f,other,1,30,3.0,5,0,80
33771,Analytics,region_1,Bachelor's,m,other,2,27,,1,0,84
54627,Operations,region_15,Bachelor's,m,other,1,39,1.0,13,0,58
26835,HR,region_2,Bachelor's,m,sourcing,1,27,1.0,4,0,47
22460,Sales & Marketing,region_2,Master's & above,m,sourcing,1,51,1.0,11,0,50
13056,Analytics,region_22,,m,sourcing,1,29,4.0,4,0,89
38400,Operations,region_2,Bachelor's,f,sourcing,1,30,1.0,6,0,58
23257,Sales & Marketing,region_1,Master's & above,f,sourcing,1,33,5.0,5,0,60
55658,Sales & Marketing,region_22,Bachelor's,m,other,2,27,3.0,2,0,88
34631,Operations,region_20,Bachelor's,f,other,1,26,5.0,2,0,59
45338,Operations,region_16,Bachelor's,f,other,1,38,3.0,10,0,55
17995,Operations,region_2,Bachelor's,f,other,1,52,1.0,12,0,60
59077,Procurement,region_27,Master's & above,f,other,1,43,2.0,15,0,67
3009,Procurement,region_11,Bachelor's,m,other,2,29,1.0,8,0,72
49032,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5.0,15,0,52
15991,Operations,region_8,Bachelor's,f,sourcing,1,29,5.0,2,0,56
48251,Technology,region_15,Bachelor's,m,sourcing,1,32,3.0,5,0,76
44323,Sales & Marketing,region_21,Bachelor's,m,other,1,28,1.0,3,0,51
41055,Technology,region_31,Master's & above,m,other,1,46,3.0,17,0,80
11494,Sales & Marketing,region_2,Master's & above,m,other,1,39,1.0,10,0,47
66812,Analytics,region_15,Bachelor's,m,other,1,35,1.0,10,0,86
70061,Procurement,region_8,Master's & above,m,other,1,34,5.0,7,0,68
37549,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,5.0,2,0,48
23495,Procurement,region_22,Bachelor's,f,sourcing,1,30,5.0,4,0,73
74986,Analytics,region_26,Bachelor's,f,other,1,30,3.0,6,0,85
10511,Finance,region_2,Bachelor's,m,sourcing,1,25,5.0,2,0,59
23655,HR,region_23,Master's & above,m,other,1,32,3.0,6,0,46
28831,Technology,region_31,Bachelor's,f,sourcing,1,36,3.0,7,0,79
5187,Sales & Marketing,region_22,Bachelor's,f,other,1,27,2.0,3,0,50
64328,Operations,region_19,Bachelor's,f,sourcing,1,37,4.0,3,0,64
49308,Sales & Marketing,region_7,Master's & above,m,sourcing,2,45,5.0,13,0,47
51135,Analytics,region_4,Master's & above,m,other,1,49,4.0,2,0,86
29204,Operations,region_31,Bachelor's,m,other,2,33,3.0,4,0,55
75325,Sales & Marketing,region_1,Bachelor's,m,other,1,29,5.0,5,0,54
69199,Finance,region_13,Bachelor's,f,sourcing,1,31,2.0,7,0,61
75338,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,1.0,9,0,53
75803,Sales & Marketing,region_22,Master's & above,m,sourcing,2,49,2.0,3,0,46
77498,Operations,region_15,Master's & above,f,other,1,38,4.0,10,0,56
45494,Sales & Marketing,region_19,Bachelor's,m,other,1,29,,1,0,50
44210,Analytics,region_22,Bachelor's,m,sourcing,1,27,1.0,2,0,82
73899,Operations,region_2,Bachelor's,m,sourcing,1,23,3.0,2,0,64
37908,Operations,region_32,Master's & above,f,other,1,38,5.0,10,0,61
21575,Procurement,region_31,Master's & above,m,sourcing,3,36,3.0,8,0,68
72967,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,25,,1,0,52
26846,Technology,region_22,Bachelor's,m,other,1,27,3.0,2,0,80
60752,HR,region_13,Master's & above,m,other,2,36,5.0,3,0,47
76086,Analytics,region_2,Master's & above,m,sourcing,1,46,5.0,6,0,88
60372,Finance,region_22,Bachelor's,m,sourcing,1,28,3.0,1,0,75
3639,Analytics,region_29,Master's & above,m,sourcing,1,32,3.0,8,0,86
10266,HR,region_14,Bachelor's,m,sourcing,1,33,1.0,7,0,49
25998,Sales & Marketing,region_26,Bachelor's,m,other,1,46,1.0,16,0,53
58734,Procurement,region_23,Bachelor's,m,other,1,30,2.0,7,0,71
19428,Analytics,region_25,Bachelor's,m,sourcing,1,31,5.0,7,1,84
41240,Analytics,region_22,Bachelor's,m,other,1,34,5.0,7,0,89
7022,Operations,region_13,Master's & above,f,sourcing,1,38,4.0,6,0,58
44324,Procurement,region_2,Master's & above,f,other,1,46,5.0,5,0,68
10928,Finance,region_7,Bachelor's,m,sourcing,2,28,5.0,4,0,60
37081,Operations,region_4,Master's & above,f,sourcing,2,36,3.0,4,0,57
17276,Sales & Marketing,region_2,Master's & above,m,other,1,38,2.0,3,0,51
18232,Sales & Marketing,region_12,Bachelor's,m,other,1,35,4.0,3,0,49
58759,HR,region_2,Bachelor's,m,other,1,39,3.0,10,0,52
64083,Sales & Marketing,region_1,Master's & above,f,sourcing,1,30,3.0,6,0,56
11519,Finance,region_7,Bachelor's,m,other,1,32,5.0,9,0,57
14432,Operations,region_15,Bachelor's,m,other,1,37,5.0,10,0,60
29958,Sales & Marketing,region_2,Master's & above,f,other,2,35,3.0,4,0,49
966,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,3.0,13,0,53
13758,Operations,region_22,Bachelor's,f,sourcing,1,34,1.0,9,0,59
14799,Operations,region_25,Bachelor's,f,sourcing,1,27,3.0,2,0,57
73426,Sales & Marketing,region_17,Bachelor's,m,other,1,31,5.0,6,0,46
57383,Sales & Marketing,region_31,Master's & above,m,other,1,40,1.0,9,0,50
33357,Operations,region_22,Bachelor's,m,sourcing,1,41,4.0,4,0,63
71822,Technology,region_2,Bachelor's,f,other,1,40,3.0,4,0,80
2397,Technology,region_22,Bachelor's,m,referred,1,26,4.0,3,0,81
909,Legal,region_2,Bachelor's,f,other,1,27,5.0,3,0,57
2528,Sales & Marketing,region_29,Bachelor's,m,other,1,29,4.0,7,0,47
7576,Finance,region_2,Master's & above,f,other,1,54,3.0,3,0,59
65524,Operations,region_17,Bachelor's,m,sourcing,1,33,2.0,3,0,58
40164,Operations,region_12,Bachelor's,m,sourcing,1,31,4.0,2,0,63
46993,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,,1,0,51
27595,Analytics,region_22,,m,sourcing,1,25,3.0,2,0,85
62800,HR,region_2,Bachelor's,m,sourcing,1,30,3.0,7,0,51
16437,Technology,region_15,Bachelor's,f,other,1,40,4.0,11,0,77
14156,Technology,region_6,Bachelor's,m,other,1,30,3.0,2,0,79
32454,Sales & Marketing,region_27,,m,other,1,23,,1,0,55
33608,Sales & Marketing,region_15,Bachelor's,m,other,2,29,1.0,5,0,49
3504,Operations,region_17,Bachelor's,f,other,1,32,4.0,3,0,63
18997,Operations,region_22,Master's & above,m,other,1,56,5.0,29,0,61
38148,Operations,region_28,Bachelor's,m,sourcing,1,24,,1,0,67
29210,Technology,region_32,Bachelor's,f,sourcing,1,28,4.0,2,0,84
56187,Procurement,region_26,Bachelor's,m,sourcing,2,42,3.0,7,0,68
4378,R&D,region_26,Bachelor's,m,sourcing,1,36,3.0,7,0,86
76602,Technology,region_15,Master's & above,m,sourcing,1,48,1.0,3,0,83
23211,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,26,1.0,2,0,48
16443,HR,region_2,Below Secondary,m,sourcing,1,23,5.0,2,0,50
76173,Sales & Marketing,region_31,Bachelor's,m,other,1,27,4.0,2,0,50
35507,Operations,region_26,Bachelor's,m,sourcing,1,32,4.0,4,0,59
39256,Analytics,region_16,Bachelor's,m,other,1,40,3.0,14,0,81
31986,Procurement,region_2,,m,sourcing,1,36,3.0,5,0,68
1823,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,26,2.0,4,0,51
34957,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,40,3.0,7,0,53
8816,Analytics,region_20,Bachelor's,m,sourcing,1,28,5.0,4,0,81
67697,Sales & Marketing,region_7,,m,sourcing,1,27,3.0,3,0,51
22424,Sales & Marketing,region_14,Bachelor's,m,sourcing,3,30,3.0,4,0,53
40323,Technology,region_2,Bachelor's,m,referred,1,26,3.0,3,0,76
17287,Operations,region_15,Bachelor's,m,referred,2,34,5.0,6,0,62
52671,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,24,3.0,2,0,48
25429,HR,region_6,Bachelor's,f,other,1,26,,1,0,51
3739,HR,region_26,Bachelor's,f,sourcing,1,27,1.0,4,0,46
68544,Sales & Marketing,region_24,Bachelor's,m,other,3,32,3.0,3,0,45
61860,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,34,1.0,5,0,50
42195,Sales & Marketing,region_7,Bachelor's,f,other,1,38,5.0,4,0,55
76320,Sales & Marketing,region_7,Master's & above,m,other,1,37,3.0,2,0,51
21185,Technology,region_16,Master's & above,m,other,1,40,3.0,5,0,77
15189,Sales & Marketing,region_2,Bachelor's,m,other,1,43,4.0,6,0,47
11022,Procurement,region_7,Bachelor's,f,other,1,29,3.0,5,0,66
51894,Sales & Marketing,region_34,Bachelor's,m,other,1,28,5.0,4,0,53
1092,Analytics,region_22,Master's & above,m,other,2,31,4.0,9,0,78
2674,Sales & Marketing,region_15,Bachelor's,m,other,2,32,3.0,2,0,50
67352,Procurement,region_5,Bachelor's,f,sourcing,1,34,3.0,10,0,69
77834,Operations,region_29,Bachelor's,f,other,1,29,4.0,4,0,60
10315,Analytics,region_22,Bachelor's,f,other,1,31,5.0,7,0,80
52893,Technology,region_22,Bachelor's,m,sourcing,1,24,,1,0,82
10328,Operations,region_27,Master's & above,f,other,1,35,5.0,4,0,60
38742,HR,region_11,Bachelor's,f,other,1,34,4.0,8,0,49
4872,HR,region_7,Bachelor's,f,other,1,26,4.0,2,0,48
1571,Operations,region_2,Master's & above,m,sourcing,1,57,4.0,16,0,64
2345,Sales & Marketing,region_7,Master's & above,m,sourcing,1,31,5.0,4,0,48
62791,Operations,region_2,Master's & above,f,other,2,52,3.0,3,1,98
60887,Technology,region_22,Bachelor's,f,sourcing,1,28,3.0,4,0,81
29262,HR,region_5,Bachelor's,m,other,1,24,5.0,3,0,51
72536,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,38,3.0,4,0,51
54802,Sales & Marketing,region_22,Master's & above,f,sourcing,1,35,3.0,6,0,48
35203,HR,region_22,Master's & above,m,sourcing,1,33,4.0,5,0,45
37442,Operations,region_19,Bachelor's,f,other,1,38,3.0,9,0,58
70788,Technology,region_4,Master's & above,m,sourcing,1,47,3.0,6,0,75
47083,Operations,region_27,Master's & above,f,other,2,34,4.0,9,0,62
45260,Procurement,region_7,Master's & above,f,sourcing,1,35,3.0,7,0,73
63493,Sales & Marketing,region_14,Bachelor's,f,other,1,41,1.0,5,0,50
7084,HR,region_2,Bachelor's,f,other,1,26,4.0,2,0,48
46369,Procurement,region_17,Master's & above,f,other,1,42,3.0,9,0,70
18093,Analytics,region_22,Bachelor's,f,sourcing,1,28,4.0,5,0,79
26250,Sales & Marketing,region_32,Bachelor's,m,other,1,43,4.0,14,0,52
34401,Analytics,region_34,Bachelor's,m,sourcing,1,32,5.0,6,0,84
60989,Sales & Marketing,region_16,Master's & above,f,sourcing,1,35,3.0,3,0,51
15343,Analytics,region_14,Master's & above,m,sourcing,1,37,3.0,2,0,85
45431,Operations,region_32,Bachelor's,f,sourcing,1,30,3.0,7,0,59
44544,Analytics,region_22,Bachelor's,m,sourcing,1,30,3.0,6,0,84
64120,Technology,region_25,Bachelor's,m,other,1,30,,1,0,79
77847,Finance,region_31,Bachelor's,m,other,2,27,2.0,3,0,60
67659,Technology,region_24,Bachelor's,m,other,1,35,3.0,3,0,84
42555,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,22,,1,0,47
14389,Technology,region_23,Master's & above,m,sourcing,1,34,3.0,4,0,80
49874,Procurement,region_13,Bachelor's,f,sourcing,1,28,4.0,5,0,73
14000,Sales & Marketing,region_13,Master's & above,m,other,1,35,4.0,3,0,44
9336,Sales & Marketing,region_19,Bachelor's,m,other,1,31,3.0,7,0,42
5908,Operations,region_25,Bachelor's,m,sourcing,1,29,,1,0,60
32381,Procurement,region_4,Bachelor's,m,other,1,38,3.0,14,0,69
16362,Sales & Marketing,region_22,,m,other,1,27,,1,0,48
45430,Procurement,region_7,Master's & above,m,sourcing,1,47,2.0,14,0,71
39742,Sales & Marketing,region_7,Master's & above,m,other,2,33,3.0,4,0,50
26779,Technology,region_22,Bachelor's,f,sourcing,2,35,1.0,6,0,78
37332,Finance,region_13,Bachelor's,m,other,1,30,4.0,5,0,63
49849,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,27,5.0,2,0,48
5827,Operations,region_2,Master's & above,f,other,1,53,4.0,11,1,58
50568,Sales & Marketing,region_13,Master's & above,m,other,1,38,1.0,8,0,47
73543,Sales & Marketing,region_20,Bachelor's,m,other,1,29,2.0,3,0,48
54947,Sales & Marketing,region_14,Bachelor's,m,other,1,52,1.0,23,0,48
45971,Analytics,region_22,Bachelor's,m,referred,2,29,5.0,2,0,86
11900,Technology,region_7,Bachelor's,m,sourcing,2,31,3.0,4,0,76
9269,Sales & Marketing,region_6,Bachelor's,f,other,1,25,,1,0,49
8213,Sales & Marketing,region_19,Bachelor's,m,other,1,36,4.0,5,0,42
48220,Analytics,region_20,Bachelor's,m,other,2,43,5.0,20,0,84
18130,Sales & Marketing,region_7,,m,other,2,25,2.0,2,0,51
6668,Sales & Marketing,region_14,Bachelor's,m,other,1,34,4.0,7,0,54
66189,Analytics,region_22,Bachelor's,m,other,1,28,4.0,9,0,84
25759,Operations,region_21,Bachelor's,m,other,1,26,5.0,3,0,59
58121,Operations,region_2,Bachelor's,m,sourcing,1,57,2.0,6,0,60
46862,Procurement,region_7,Master's & above,m,other,1,49,5.0,20,0,65
20722,Procurement,region_22,Master's & above,f,other,1,35,3.0,7,0,72
27534,Technology,region_2,Master's & above,m,other,1,40,2.0,5,0,81
11649,Operations,region_4,Master's & above,f,other,1,43,5.0,12,0,57
43508,Sales & Marketing,region_13,Bachelor's,m,other,3,29,2.0,2,0,46
44990,Technology,region_25,Bachelor's,m,sourcing,1,29,1.0,2,0,77
52779,Sales & Marketing,region_2,,m,other,1,36,1.0,8,0,48
77639,Operations,region_8,Master's & above,f,other,1,38,3.0,3,0,57
35012,Operations,region_2,Bachelor's,f,other,1,49,5.0,17,0,58
35988,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,5.0,4,0,64
58663,Finance,region_28,Bachelor's,f,sourcing,1,30,3.0,6,0,58
24654,Procurement,region_5,Master's & above,m,other,2,35,3.0,6,0,70
78106,Operations,region_15,Bachelor's,f,other,1,35,5.0,4,0,74
70634,Technology,region_2,Bachelor's,f,referred,1,24,3.0,1,0,81
9012,Sales & Marketing,region_7,,m,sourcing,1,31,3.0,4,0,47
60802,Sales & Marketing,region_28,,m,other,1,32,3.0,3,0,51
18715,Operations,region_4,Bachelor's,m,other,1,35,4.0,5,0,61
39911,Sales & Marketing,region_2,Bachelor's,m,other,1,55,5.0,7,0,55
22065,Operations,region_19,Bachelor's,m,sourcing,1,39,5.0,2,0,58
15389,Technology,region_2,Bachelor's,f,sourcing,1,32,3.0,4,0,82
71736,Operations,region_19,Bachelor's,f,other,1,40,3.0,6,0,61
16801,Sales & Marketing,region_22,Master's & above,m,sourcing,1,38,5.0,10,0,50
3877,Sales & Marketing,region_1,Master's & above,m,sourcing,1,35,5.0,6,0,45
23718,Analytics,region_2,Bachelor's,m,sourcing,3,25,4.0,2,0,83
11711,Finance,region_2,Bachelor's,m,sourcing,2,49,3.0,8,0,60
48914,Operations,region_7,Bachelor's,m,sourcing,1,43,3.0,7,0,64
30315,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,1.0,3,0,47
70294,Technology,region_23,Master's & above,m,other,1,40,3.0,3,0,82
71813,Procurement,region_12,Bachelor's,f,sourcing,1,31,3.0,6,0,70
49245,Sales & Marketing,region_29,Bachelor's,m,other,1,28,1.0,4,0,52
57934,Sales & Marketing,region_21,Bachelor's,m,other,2,46,1.0,2,0,54
71404,Analytics,region_28,Bachelor's,m,sourcing,3,28,3.0,6,0,81
851,R&D,region_26,Bachelor's,m,other,1,29,3.0,3,0,84
36985,Operations,region_13,Bachelor's,m,sourcing,1,33,5.0,9,0,59
16281,Sales & Marketing,region_14,Bachelor's,m,other,1,32,4.0,6,0,50
35802,Technology,region_26,Bachelor's,f,other,1,35,4.0,9,0,80
55280,Technology,region_2,Bachelor's,f,other,1,38,5.0,9,0,80
1226,Technology,region_9,Bachelor's,m,other,1,27,4.0,2,0,78
23621,Analytics,region_14,Bachelor's,m,sourcing,1,32,4.0,3,0,88
47827,Sales & Marketing,region_14,Bachelor's,m,other,1,28,1.0,4,0,47
28259,Procurement,region_2,Below Secondary,m,sourcing,2,25,1.0,3,0,65
42156,Operations,region_22,Master's & above,f,other,1,39,3.0,8,0,59
30589,Procurement,region_12,Bachelor's,m,sourcing,1,28,4.0,3,0,71
18349,Analytics,region_22,,m,sourcing,1,26,,1,0,82
75280,Operations,region_2,,m,other,1,36,3.0,9,0,61
76619,Procurement,region_5,Bachelor's,f,other,1,31,1.0,5,1,68
13847,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,34,4.0,9,0,53
51543,Procurement,region_22,Master's & above,f,other,1,41,2.0,9,0,70
6637,Operations,region_3,Bachelor's,m,other,1,27,5.0,6,0,59
3086,Procurement,region_2,Bachelor's,f,sourcing,1,42,4.0,14,0,72
42396,Sales & Marketing,region_32,Bachelor's,f,other,1,27,3.0,5,0,49
74418,HR,region_2,Bachelor's,f,sourcing,1,55,4.0,4,0,50
74745,Finance,region_9,Bachelor's,m,other,2,30,5.0,8,0,64
12906,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,4.0,4,0,49
17850,Finance,region_4,Master's & above,m,other,1,37,5.0,11,0,60
14345,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,46,4.0,3,0,53
50407,Finance,region_2,Master's & above,m,sourcing,1,39,5.0,9,0,59
52297,Sales & Marketing,region_22,Master's & above,m,sourcing,1,49,4.0,4,0,50
74716,Technology,region_31,Bachelor's,m,other,1,36,5.0,2,0,82
48581,Sales & Marketing,region_11,Bachelor's,m,other,1,47,5.0,16,0,51
50940,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,38,5.0,3,0,51
45300,Analytics,region_32,Bachelor's,m,other,1,31,5.0,5,0,81
62092,Technology,region_31,Master's & above,m,other,3,32,3.0,7,0,83
64053,Procurement,region_2,Master's & above,f,sourcing,1,52,5.0,14,0,70
44619,Sales & Marketing,region_22,,m,sourcing,1,30,3.0,5,0,47
10281,Procurement,region_23,Bachelor's,f,other,2,32,3.0,3,0,67
71894,Technology,region_22,Bachelor's,f,other,1,34,3.0,9,1,79
30007,Operations,region_22,Bachelor's,m,sourcing,1,28,,1,0,59
52907,Technology,region_2,Below Secondary,f,other,1,23,1.0,2,0,79
741,HR,region_7,Master's & above,m,other,1,44,3.0,6,0,53
20515,Procurement,region_22,Below Secondary,m,other,3,24,3.0,2,0,75
25727,Analytics,region_15,Bachelor's,m,sourcing,1,30,2.0,4,0,81
68542,Sales & Marketing,region_2,,m,sourcing,1,51,4.0,15,0,53
27062,Analytics,region_26,Bachelor's,m,other,1,30,5.0,3,0,85
11757,Finance,region_11,Bachelor's,f,other,1,29,4.0,9,0,58
77975,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,38,3.0,11,0,43
35167,R&D,region_22,Master's & above,m,other,1,31,5.0,3,0,89
60550,HR,region_30,Bachelor's,f,other,1,27,3.0,3,0,49
27721,Sales & Marketing,region_22,Bachelor's,m,other,1,55,3.0,21,0,49
74522,Legal,region_7,Bachelor's,m,sourcing,1,41,5.0,5,0,56
52058,Operations,region_26,Bachelor's,f,other,1,29,,1,0,59
1412,Technology,region_31,Bachelor's,m,other,1,33,4.0,6,1,81
27086,HR,region_2,Bachelor's,f,sourcing,1,45,4.0,13,0,53
71919,Operations,region_2,,f,sourcing,1,40,3.0,11,0,59
19164,Sales & Marketing,region_22,Master's & above,m,other,1,47,3.0,12,0,52
20863,Operations,region_2,Bachelor's,f,other,1,28,5.0,4,0,61
34897,Operations,region_13,Bachelor's,f,sourcing,2,33,1.0,2,0,62
14832,Sales & Marketing,region_2,Bachelor's,f,other,4,24,3.0,2,0,46
77070,Sales & Marketing,region_6,Bachelor's,f,other,1,30,3.0,6,0,49
60851,Technology,region_2,Bachelor's,f,other,2,31,3.0,6,0,76
54172,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,35,4.0,6,0,48
71390,Sales & Marketing,region_23,Master's & above,m,other,1,33,5.0,6,0,46
9198,Operations,region_15,Bachelor's,m,sourcing,2,38,5.0,6,0,60
10313,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,3.0,4,0,55
18102,Finance,region_25,Bachelor's,m,other,1,30,5.0,8,0,64
77511,Sales & Marketing,region_22,,m,sourcing,1,30,4.0,6,0,49
50381,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,27,1.0,4,0,51
73826,Procurement,region_27,Bachelor's,f,other,1,28,3.0,4,0,66
67522,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,5.0,7,0,53
16680,Sales & Marketing,region_28,Bachelor's,m,other,1,41,1.0,5,0,51
30184,Analytics,region_25,Bachelor's,m,sourcing,1,28,5.0,4,0,80
21257,Analytics,region_2,Bachelor's,m,other,1,33,4.0,3,0,84
37845,Legal,region_5,Bachelor's,m,sourcing,1,30,,1,0,63
35307,HR,region_2,Master's & above,m,other,1,39,4.0,4,0,52
43331,Procurement,region_10,Master's & above,m,sourcing,1,31,5.0,4,0,68
31552,Sales & Marketing,region_21,Bachelor's,m,other,1,30,,1,0,50
37657,R&D,region_23,Master's & above,m,other,1,34,4.0,7,0,84
12713,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,39,3.0,5,0,48
50710,Technology,region_21,Bachelor's,m,other,2,28,,1,0,80
16158,Procurement,region_2,Bachelor's,m,other,1,38,4.0,2,0,68
35110,Technology,region_22,,m,other,1,29,1.0,4,0,78
67281,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,54,2.0,13,0,46
75649,Operations,region_22,Bachelor's,m,sourcing,3,26,3.0,2,0,60
69415,Finance,region_22,Master's & above,m,sourcing,1,30,4.0,4,0,59
14553,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,5.0,5,0,48
25451,HR,region_22,Master's & above,m,other,1,38,2.0,5,0,56
43472,Sales & Marketing,region_8,Master's & above,m,other,1,44,1.0,14,0,53
60236,Operations,region_2,Bachelor's,m,sourcing,1,49,3.0,20,0,58
22401,Finance,region_2,,m,sourcing,1,31,4.0,5,1,60
44835,Technology,region_6,Bachelor's,f,sourcing,1,26,3.0,3,0,78
27341,Operations,region_32,Bachelor's,m,other,1,36,5.0,5,0,63
32663,Procurement,region_7,Bachelor's,m,sourcing,1,30,4.0,4,0,65
42798,Operations,region_7,Bachelor's,m,other,1,40,3.0,5,0,61
17691,Sales & Marketing,region_7,Master's & above,f,sourcing,1,33,5.0,6,0,46
28413,Operations,region_22,Master's & above,m,other,1,31,3.0,5,1,58
52884,Operations,region_2,Bachelor's,f,referred,1,36,3.0,8,0,58
49983,Operations,region_2,Bachelor's,f,other,1,57,5.0,13,0,57
61591,Procurement,region_26,Bachelor's,m,other,1,38,3.0,10,0,69
11223,Analytics,region_7,,m,other,1,29,5.0,4,1,86
